time,Total Usage,Microwave,Washing Machine,Oven Unit,Stove Unit,1st Floor AHU,Refrigerator,Dishwasher,PV Solar Generation (1),PV Solar Generation (2)
1381371200.00000, 3614.90000,    1.80000,  198.60000,    5.50000,    1.00000,  378.00000,   16.90000,    2.40000,    0.10000,    0.10000
1381371201.00000, 3600.80000,    1.80000,  181.90000,    5.30000,    1.00000,  377.60000,   17.00000,    2.30000,    0.10000,    0.10000
1381371202.00000, 3585.30000,    1.80000,  159.20000,    5.40000,    0.90000,  377.90000,   14.90000,    2.40000,    0.10000,    0.10000
1381371203.00000, 3567.70000,    1.80000,  149.20000,    5.30000,    0.80000,  376.40000,   11.20000,    2.30000,    0.10000,    0.10000
1381371204.00000, 3555.00000,    1.80000,  135.90000,    5.30000,    0.90000,  377.30000,   11.10000,    2.30000,    0.10000,    0.10000
1381371205.00000, 3538.30000,    1.80000,  130.90000,    5.40000,    0.80000,  377.70000,   11.10000,    2.30000,    0.10000,    0.10000
1381371206.00000, 3544.30000,    1.80000,  127.70000,    5.40000,    1.00000,  376.70000,   11.00000,    2.40000,    0.10000,    0.10000
1381371207.00000, 3542.00000,    1.80000,  122.60000,    5.40000,    0.90000,  377.90000,   11.10000,    2.30000,    0.10000,    0.10000
1381371208.00000, 3538.30000,    1.80000,  121.70000,    5.30000,    0.90000,  377.40000,   11.20000,    2.30000,    0.10000,    0.10000
1381371209.00000, 3551.90000,    1.90000,  130.60000,    5.40000,    0.90000,  377.20000,   11.00000,    2.40000,    0.10000,    0.10000
1381371210.00000, 3602.90000,    1.80000,  187.90000,    5.40000,    1.00000,  377.30000,   11.10000,    2.30000,    0.10000,    0.10000
1381371211.00000, 3593.10000,    1.80000,  175.90000,    5.40000,    0.90000,  377.70000,   11.00000,    2.40000,    0.10000,    0.10000
1381371212.00000, 3573.30000,    1.80000,  155.20000,    5.40000,    0.80000,  378.10000,   11.10000,    2.30000,    0.20000,    0.10000
1381371213.00000, 3560.00000,    1.80000,  137.50000,    5.40000,    1.00000,  377.50000,   11.10000,    2.30000,    0.10000,    0.10000
1381371214.00000, 3556.60000,    1.80000,  135.20000,    5.30000,    0.90000,  377.70000,   11.00000,    2.40000,    0.10000,    0.10000
1381371215.00000, 3532.30000,    1.80000,  122.70000,    5.30000,    0.80000,  378.30000,   10.90000,    2.40000,    0.10000,    0.10000
1381371216.00000, 3464.20000,    1.90000,   48.50000,    5.30000,    0.90000,  378.70000,   11.00000,    2.40000,    0.20000,    0.10000
1381371217.00000, 3460.40000,    1.90000,   48.40000,    5.30000,    1.00000,  377.70000,   11.00000,    2.30000,    0.10000,    0.10000
1381371218.00000, 3464.60000,    1.90000,   48.20000,    5.40000,    1.00000,  378.70000,   11.20000,    2.40000,    0.10000,    0.10000
1381371219.00000, 3460.20000,    1.80000,   48.10000,    5.30000,    0.90000,  378.30000,   11.00000,    2.30000,    0.20000,    0.10000
1381371220.00000, 3448.90000,    1.80000,   30.60000,    5.40000,    0.90000,  378.80000,   11.10000,    2.30000,    0.20000,    0.10000
1381371221.00000, 3435.00000,    1.80000,   19.20000,    5.40000,    0.90000,  378.60000,   11.00000,    2.30000,    0.10000,    0.10000
1381371222.00000, 3440.80000,    1.80000,   22.80000,    5.40000,    0.90000,  379.00000,   11.00000,    2.20000,    0.10000,    0.10000
1381371223.00000, 3490.90000,    1.80000,   72.80000,    5.30000,    0.90000,  378.30000,   11.00000,    2.30000,    0.10000,    0.10000
1381371224.00000, 3486.70000,    1.90000,   65.50000,    5.40000,    0.90000,  378.10000,   11.10000,    2.30000,    0.20000,    0.10000
1381371225.00000, 3481.00000,    1.80000,   65.20000,    5.50000,    0.90000,  378.50000,   11.00000,    2.30000,    0.10000,    0.10000
1381371226.00000, 3482.70000,    1.80000,   64.70000,    5.40000,    0.90000,  378.40000,   11.00000,    2.30000,    0.20000,    0.10000
1381371227.00000, 3483.50000,    1.80000,   64.90000,    5.40000,    1.00000,  378.40000,   11.00000,    2.20000,    0.20000,    0.10000
1381371228.00000, 3479.50000,    1.80000,   64.90000,    5.40000,    1.00000,  377.40000,   11.00000,    2.30000,    0.10000,    0.10000
1381371229.00000, 3487.10000,    1.70000,   64.60000,    5.30000,    0.80000,  378.10000,   11.20000,    2.30000,    0.10000,    0.10000
1381371230.00000, 3488.90000,    1.90000,   64.20000,    5.30000,    0.90000,  378.70000,   10.90000,    2.30000,    0.10000,    0.10000
1381371231.00000, 3480.20000,    1.90000,   64.70000,    5.30000,    1.00000,  378.20000,   11.00000,    2.40000,    0.20000,    0.10000
1381371232.00000, 3493.90000,    1.90000,   64.70000,    5.40000,    1.00000,  377.70000,   11.10000,    2.30000,    0.10000,    0.10000
1381371233.00000, 3488.00000,    1.80000,   64.30000,    5.40000,    0.90000,  377.20000,   11.30000,    2.30000,    0.10000,    0.10000
1381371234.00000, 3483.30000,    1.70000,   64.20000,    5.40000,    0.90000,  377.60000,   11.10000,    2.30000,    0.10000,    0.10000
1381371235.00000, 3526.20000,    1.90000,  108.60000,    5.30000,    1.00000,  377.70000,   11.20000,    2.30000,    0.10000,    0.10000
1381371236.00000, 3623.90000,    1.70000,  212.30000,    5.40000,    0.90000,  377.10000,   11.00000,    2.40000,    0.10000,    0.10000
1381371237.00000, 3688.90000,    1.70000,  271.80000,    5.40000,    1.00000,  377.30000,   11.10000,    2.30000,    0.10000,    0.10000
1381371238.00000, 3672.20000,    1.70000,  254.80000,    5.40000,    1.00000,  378.50000,   11.10000,    2.50000,    0.20000,    0.10000
1381371239.00000, 3642.70000,    1.80000,  224.30000,    5.40000,    1.00000,  378.50000,   11.10000,    2.20000,    0.10000,    0.10000
1381371240.00000, 3673.50000,    1.70000,  258.60000,    5.50000,    0.90000,  378.50000,   11.40000,    2.20000,    0.10000,    0.10000
1381371241.00000, 3654.60000,    1.60000,  242.70000,    5.40000,    1.00000,  377.50000,   11.20000,    2.40000,    0.20000,    0.10000
1381371242.00000, 3634.90000,    1.70000,  221.90000,    5.50000,    0.70000,  377.50000,   11.10000,    2.20000,    0.10000,    0.10000
1381371243.00000, 3624.80000,    1.80000,  211.00000,    5.50000,    0.90000,  377.40000,   11.00000,    2.30000,    0.10000,    0.10000
1381371244.00000, 3617.10000,    1.70000,  196.60000,    5.30000,    1.00000,  377.90000,   11.00000,    2.20000,    0.10000,    0.10000
1381371245.00000, 3598.00000,    1.60000,  181.80000,    5.30000,    1.00000,  376.90000,   11.10000,    2.50000,    0.10000,    0.10000
1381371246.00000, 3579.10000,    1.70000,  170.40000,    5.40000,    1.00000,  376.70000,   11.30000,    2.50000,    0.10000,    0.10000
1381371247.00000, 3574.90000,    1.80000,  159.00000,    5.40000,    0.90000,  377.30000,   11.00000,    2.40000,    0.20000,    0.10000
1381371248.00000, 3574.40000,    1.80000,  153.20000,    5.50000,    1.00000,  377.80000,   11.10000,    2.20000,    0.20000,    0.10000
1381371249.00000, 3566.30000,    1.80000,  149.00000,    5.40000,    0.90000,  377.60000,   11.00000,    2.40000,    0.10000,    0.10000
1381371250.00000, 3556.50000,    1.70000,  145.40000,    5.30000,    0.90000,  377.90000,   11.00000,    2.60000,    0.10000,    0.10000
1381371251.00000, 3557.60000,    1.80000,  146.90000,    5.40000,    0.80000,  376.20000,   11.30000,    2.40000,    0.10000,    0.10000
1381371252.00000, 3558.90000,    1.70000,  145.60000,    5.50000,    0.90000,  378.10000,   11.10000,    2.30000,    0.10000,    0.10000
1381371253.00000, 3554.20000,    1.70000,  145.10000,    5.30000,    0.90000,  377.20000,   11.10000,    2.40000,    0.10000,    0.10000
1381371254.00000, 3555.30000,    1.80000,  145.80000,    5.50000,    0.90000,  377.30000,   11.10000,    2.30000,    0.20000,    0.10000
1381371255.00000, 3549.80000,    2.00000,  146.10000,    5.40000,    0.90000,  377.40000,   11.00000,    2.30000,    0.10000,    0.10000
1381371256.00000, 3562.30000,    1.90000,  151.50000,    5.40000,    0.90000,  377.40000,   11.10000,    2.20000,    0.10000,    0.10000
1381371257.00000, 3551.80000,    1.80000,  149.90000,    5.50000,    0.90000,  377.40000,   11.00000,    2.40000,    0.20000,    0.10000
1381371258.00000, 3553.00000,    1.80000,  147.80000,    5.40000,    0.90000,  376.50000,   11.10000,    2.40000,    0.20000,    0.10000
1381371259.00000, 3550.10000,    1.80000,  146.00000,    5.40000,    0.90000,  377.40000,   10.90000,    2.30000,    0.20000,    0.10000
1381371260.00000, 3559.90000,    1.80000,  153.60000,    5.40000,    1.00000,  376.30000,   11.00000,    2.30000,    0.10000,    0.10000
1381371261.00000, 3570.10000,    1.90000,  166.50000,    5.30000,    1.00000,  377.00000,   10.90000,    2.30000,    0.10000,    0.10000
1381371262.00000, 3592.00000,    2.00000,  177.60000,    5.40000,    1.00000,  377.30000,   11.40000,    2.20000,    0.10000,    0.10000
1381371263.00000, 3594.90000,    1.80000,  186.90000,    5.60000,    1.00000,  377.40000,   11.20000,    2.30000,    0.20000,    0.10000
1381371264.00000, 3596.90000,    1.80000,  192.30000,    5.40000,    0.90000,  376.50000,   11.10000,    2.30000,    0.20000,    0.10000
1381371265.00000, 3615.80000,    1.60000,  197.20000,    5.40000,    0.70000,  377.50000,   11.20000,    2.20000,    0.10000,    0.10000
1381371266.00000, 3615.40000,    1.80000,  203.80000,    5.30000,    1.00000,  377.70000,   11.10000,    2.40000,    0.20000,    0.10000
1381371267.00000, 3615.00000,    1.80000,  206.50000,    5.50000,    0.90000,  377.30000,   11.10000,    2.30000,    0.10000,    0.10000
1381371268.00000, 3618.30000,    1.90000,  212.90000,    5.40000,    1.00000,  377.40000,   11.00000,    2.40000,    0.10000,    0.10000
1381371269.00000, 3625.40000,    1.80000,  211.30000,    5.50000,    0.90000,  377.30000,   11.00000,    2.40000,    0.10000,    0.10000
1381371270.00000, 3614.70000,    1.80000,  208.90000,    5.40000,    0.90000,  377.60000,   11.10000,    2.40000,    0.10000,    0.10000
1381371271.00000, 3625.80000,    1.80000,  213.90000,    5.30000,    0.90000,  377.00000,   11.10000,    2.30000,    0.10000,    0.10000
1381371272.00000, 3655.10000,    1.80000,  212.30000,    5.50000,    1.00000,  377.70000,   11.10000,    2.40000,    0.20000,    0.10000
1381371273.00000, 3689.10000,    1.90000,  208.60000,    5.40000,    1.00000,  377.80000,   11.30000,    2.20000,    0.20000,    0.10000
1381371274.00000, 3697.80000,    1.80000,  210.70000,    5.40000,    1.00000,  378.00000,   11.10000,    2.30000,    0.20000,    0.10000
1381371275.00000,13372.00000,    3.20000,  203.80000,    7.20000,    4.50000,  372.20000,   11.30000,    3.70000,    0.10000,    0.10000
1381371276.00000, 3824.70000,    1.60000,  210.60000,    5.60000,    0.90000,  378.10000,   11.40000,    2.10000,    0.20000,    0.10000
1381371277.00000, 3690.70000,    1.80000,  213.40000,    5.30000,    0.80000,  377.70000,   11.10000,    2.40000,    0.10000,    0.10000
1381371278.00000, 3652.30000,    1.90000,  213.00000,    5.50000,    0.90000,  378.00000,   11.00000,    2.30000,    0.10000,    0.10000
1381371279.00000, 3634.20000,    1.80000,  215.80000,    5.40000,    0.80000,  378.70000,   11.10000,    2.30000,    0.10000,    0.10000
1381371280.00000, 3627.00000,    1.70000,  211.70000,    5.50000,    0.80000,  378.10000,   11.10000,    2.40000,    0.20000,    0.10000
1381371281.00000, 3637.80000,    1.70000,  217.30000,    5.40000,    0.90000,  377.20000,   11.10000,    2.40000,    0.10000,    0.10000
1381371282.00000, 3632.50000,    1.70000,  215.00000,    5.40000,    0.90000,  376.60000,   10.90000,    2.20000,    0.10000,    0.10000
1381371283.00000, 3642.60000,    1.80000,  223.20000,    5.30000,    0.80000,  376.50000,   11.00000,    2.40000,    0.10000,    0.10000
1381371284.00000, 3627.60000,    1.70000,  220.30000,    5.40000,    0.90000,  377.00000,   11.30000,    2.40000,    0.10000,    0.10000
1381371285.00000, 3640.50000,    1.70000,  224.20000,    5.50000,    1.00000,  377.10000,   11.10000,    2.30000,    0.10000,    0.10000
1381371286.00000, 3652.30000,    1.70000,  225.60000,    5.40000,    1.00000,  377.60000,   11.00000,    2.40000,    0.10000,    0.10000
1381371287.00000, 3659.50000,    1.70000,  236.30000,    5.50000,    1.10000,  377.50000,   11.10000,    2.30000,    0.10000,    0.10000
1381371288.00000, 3636.80000,    1.90000,  224.80000,    5.40000,    1.00000,  377.60000,   11.10000,    2.40000,    0.20000,    0.10000
1381371289.00000, 3635.20000,    1.80000,  225.70000,    5.40000,    1.10000,  377.80000,   11.10000,    2.40000,    0.10000,    0.10000
1381371290.00000, 3633.60000,    1.90000,  221.30000,    5.40000,    0.90000,  378.10000,   11.10000,    2.30000,    0.10000,    0.10000
1381371291.00000, 3626.10000,    1.80000,  218.20000,    5.50000,    1.00000,  376.90000,   11.10000,    2.40000,    0.20000,    0.10000
1381371292.00000, 3627.40000,    1.80000,  216.40000,    5.30000,    0.90000,  377.40000,   11.30000,    2.40000,    0.10000,    0.10000
1381371293.00000, 3624.90000,    1.90000,  215.80000,    5.40000,    1.00000,  377.80000,   11.30000,    2.40000,    0.20000,    0.10000
1381371294.00000, 3627.10000,    1.60000,  215.40000,    5.40000,    1.00000,  377.90000,   11.20000,    2.30000,    0.20000,    0.10000
1381371295.00000, 3620.70000,    1.80000,  213.60000,    5.40000,    1.10000,  378.50000,   11.20000,    2.30000,    0.10000,    0.10000
1381371296.00000, 3621.80000,    1.70000,  211.10000,    5.40000,    1.10000,  377.30000,   11.10000,    2.30000,    0.10000,    0.10000
1381371297.00000, 3626.00000,    1.80000,  212.20000,    5.40000,    0.90000,  378.00000,   11.00000,    2.30000,    0.10000,    0.10000
1381371298.00000, 3622.60000,    1.80000,  210.20000,    5.40000,    1.00000,  377.70000,   11.00000,    2.50000,    0.10000,    0.10000
1381371299.00000, 3624.40000,    1.80000,  214.70000,    5.50000,    0.90000,  377.10000,   11.00000,    2.40000,    0.20000,    0.10000
1381371300.00000, 3617.90000,    1.80000,  208.00000,    5.50000,    0.90000,  377.90000,   11.30000,    2.40000,    0.20000,    0.10000
1381371301.00000, 3619.50000,    1.80000,  206.20000,    5.50000,    0.90000,  378.00000,   11.00000,    2.40000,    0.20000,    0.10000
1381371302.00000, 3613.90000,    1.80000,  206.90000,    5.50000,    1.00000,  377.60000,   10.90000,    2.40000,    0.10000,    0.10000
1381371303.00000, 3640.30000,    1.80000,  211.60000,    5.50000,    1.00000,  377.30000,   11.00000,    2.40000,    0.10000,    0.10000
1381371304.00000, 3633.50000,    1.60000,  205.50000,    5.50000,    0.90000,  378.20000,   11.00000,    2.40000,    0.10000,    0.10000
1381371305.00000, 3619.70000,    1.70000,  208.00000,    5.40000,    1.00000,  377.40000,   11.10000,    2.30000,    0.10000,    0.10000
1381371306.00000, 3609.90000,    1.80000,  205.20000,    5.40000,    0.90000,  377.40000,   11.20000,    2.40000,    0.10000,    0.10000
1381371307.00000, 3626.30000,    1.80000,  205.60000,    5.50000,    1.00000,  377.30000,   11.10000,    2.40000,    0.10000,    0.10000
1381371308.00000, 3612.60000,    1.80000,  204.20000,    5.40000,    0.90000,  377.60000,   11.10000,    2.40000,    0.10000,    0.10000
1381371309.00000, 3617.80000,    1.80000,  209.30000,    5.50000,    1.10000,  377.50000,   11.10000,    2.20000,    0.10000,    0.10000
1381371310.00000, 3616.80000,    1.80000,  206.90000,    5.40000,    1.00000,  377.40000,   11.00000,    2.40000,    0.10000,    0.10000
1381371311.00000, 3613.80000,    1.80000,  205.20000,    5.50000,    0.90000,  377.80000,   11.10000,    2.30000,    0.10000,    0.10000
1381371312.00000, 3619.30000,    1.80000,  204.40000,    5.50000,    0.90000,  377.90000,   11.00000,    2.30000,    0.10000,    0.10000
1381371313.00000, 3623.10000,    1.80000,  203.10000,    5.40000,    1.00000,  378.00000,   11.00000,    2.30000,    0.10000,    0.10000
1381371314.00000, 3609.00000,    1.70000,  198.10000,    5.50000,    0.90000,  377.50000,   11.10000,    2.30000,    0.10000,    0.10000
1381371315.00000, 3609.70000,    1.90000,  202.80000,    5.40000,    1.00000,  377.70000,   11.10000,    2.30000,    0.10000,    0.10000
1381371316.00000, 3618.10000,    1.80000,  205.20000,    5.50000,    0.90000,  376.90000,   11.10000,    2.30000,    0.10000,    0.10000
1381371317.00000, 3620.80000,    1.80000,  205.00000,    5.60000,    1.00000,  378.20000,   11.10000,    2.40000,    0.10000,    0.10000
1381371318.00000, 3617.70000,    1.80000,  210.10000,    5.40000,    0.90000,  377.70000,   11.00000,    2.40000,    0.10000,    0.10000
1381371319.00000, 3616.90000,    1.70000,  203.20000,    5.50000,    0.90000,  378.20000,   11.10000,    2.30000,    0.10000,    0.10000
1381371320.00000, 3614.40000,    1.80000,  205.10000,    5.40000,    1.00000,  376.50000,   11.00000,    2.40000,    0.20000,    0.10000
1381371321.00000, 3625.10000,    1.80000,  216.60000,    5.40000,    0.90000,  377.60000,   11.00000,    2.30000,    0.10000,    0.10000
1381371322.00000, 3635.70000,    1.80000,  220.30000,    5.40000,    1.00000,  378.20000,   11.40000,    2.40000,    0.10000,    0.10000
1381371323.00000, 3639.60000,    1.80000,  230.70000,    5.40000,    1.00000,  376.80000,   11.30000,    2.40000,    0.10000,    0.10000
1381371324.00000, 3640.10000,    1.70000,  231.00000,    5.50000,    0.80000,  377.40000,   11.10000,    2.30000,    0.10000,    0.10000
1381371325.00000, 3650.70000,    1.80000,  238.20000,    5.50000,    1.00000,  378.00000,   11.00000,    2.40000,    0.10000,    0.10000
1381371326.00000, 3644.90000,    1.70000,  240.00000,    5.40000,    1.00000,  377.50000,   11.10000,    2.40000,    0.10000,    0.10000
1381371327.00000, 3654.70000,    1.80000,  246.30000,    5.40000,    1.00000,  377.70000,   11.20000,    2.40000,    0.10000,    0.10000
1381371328.00000, 3671.30000,    1.70000,  249.30000,    5.40000,    1.00000,  377.90000,   11.00000,    2.30000,    0.10000,    0.10000
1381371329.00000, 3661.60000,    1.90000,  244.50000,    5.50000,    0.90000,  378.00000,   10.90000,    2.40000,    0.10000,    0.10000
1381371330.00000, 3665.00000,    1.80000,  254.70000,    5.50000,    1.00000,  377.30000,   11.00000,    2.50000,    0.10000,    0.10000
1381371331.00000, 3666.50000,    1.80000,  262.70000,    5.50000,    1.00000,  377.30000,   11.00000,    2.40000,    0.10000,    0.10000
1381371332.00000, 3680.70000,    1.70000,  269.00000,    5.50000,    1.00000,  377.70000,   11.10000,    2.40000,    0.10000,    0.10000
1381371333.00000, 3678.90000,    1.70000,  267.60000,    5.40000,    0.90000,  377.60000,   11.20000,    2.30000,    0.10000,    0.10000
1381371334.00000, 3677.10000,    1.70000,  269.60000,    5.60000,    1.00000,  378.00000,   11.00000,    2.40000,    0.20000,    0.10000
1381371335.00000, 3678.90000,    1.80000,  275.60000,    5.30000,    1.00000,  377.50000,   11.00000,    2.40000,    0.10000,    0.10000
1381371336.00000, 3683.80000,    1.70000,  276.50000,    5.50000,    1.00000,  377.10000,   11.10000,    2.30000,    0.10000,    0.10000
1381371337.00000, 3685.70000,    1.70000,  277.00000,    5.40000,    1.00000,  378.10000,   11.10000,    2.40000,    0.10000,    0.10000
1381371338.00000, 3682.50000,    1.70000,  278.70000,    5.40000,    1.00000,  378.10000,   11.30000,    2.20000,    0.10000,    0.10000
1381371339.00000, 3684.20000,    1.70000,  286.40000,    5.40000,    1.10000,  377.70000,   11.10000,    2.50000,    0.20000,    0.10000
1381371340.00000, 3698.30000,    1.80000,  294.30000,    5.50000,    1.10000,  378.30000,   11.00000,    2.30000,    0.10000,    0.10000
1381371341.00000, 3694.30000,    1.70000,  293.40000,    5.50000,    1.00000,  377.70000,   11.10000,    2.30000,    0.10000,    0.10000
1381371342.00000, 3696.60000,    1.70000,  298.30000,    5.50000,    1.00000,  377.50000,   11.10000,    2.40000,    0.10000,    0.10000
1381371343.00000, 3694.10000,    1.70000,  299.80000,    5.50000,    0.90000,  377.20000,   11.10000,    2.40000,    0.20000,    0.10000
1381371344.00000, 3701.90000,    1.70000,  299.80000,    5.60000,    1.00000,  377.90000,   11.20000,    2.30000,    0.10000,    0.10000
1381371345.00000, 3704.20000,    1.80000,  300.90000,    5.50000,    1.00000,  378.30000,   11.00000,    2.40000,    0.10000,    0.10000
1381371346.00000, 3699.50000,    1.70000,  306.10000,    5.40000,    0.90000,  377.60000,   11.00000,    2.40000,    0.10000,    0.10000
1381371347.00000, 3716.20000,    1.80000,  314.10000,    5.50000,    0.90000,  378.30000,   11.10000,    2.40000,    0.10000,    0.10000
1381371348.00000, 3717.80000,    1.70000,  318.90000,    5.60000,    1.00000,  377.40000,   11.00000,    2.30000,    0.10000,    0.10000
1381371349.00000, 3732.70000,    1.70000,  315.60000,    5.50000,    1.00000,  377.50000,   11.30000,    2.30000,    0.20000,    0.10000
1381371350.00000, 3428.80000,    1.80000,   27.20000,    5.40000,    0.90000,  378.70000,   11.10000,    2.30000,    0.10000,    0.10000
1381371351.00000, 3413.10000,    1.80000,    9.40000,    5.40000,    0.80000,  377.80000,   11.00000,    2.40000,    0.10000,    0.10000
1381371352.00000, 3423.00000,    1.70000,    9.30000,    5.40000,    0.90000,  378.60000,   11.30000,    2.40000,    0.10000,    0.10000
1381371353.00000, 3420.00000,    1.80000,    9.40000,    5.30000,    0.90000,  378.40000,   11.30000,    2.30000,    0.10000,    0.10000
1381371354.00000, 3419.60000,    1.90000,    9.30000,    5.40000,    0.90000,  378.60000,   11.00000,    2.20000,    0.10000,    0.10000
1381371355.00000, 3411.00000,    1.70000,    9.50000,    5.40000,    0.90000,  377.80000,   11.10000,    2.40000,    0.10000,    0.10000
1381371356.00000, 3413.30000,    1.80000,    9.30000,    5.50000,    0.80000,  378.10000,   11.00000,    2.30000,    0.10000,    0.10000
1381371357.00000, 3416.90000,    1.80000,    9.30000,    5.40000,    0.90000,  378.40000,   11.00000,    2.40000,    0.10000,    0.10000
1381371358.00000, 3417.50000,    1.80000,    9.40000,    5.50000,    1.00000,  378.70000,   11.00000,    2.30000,    0.10000,    0.10000
1381371359.00000, 3414.20000,    1.80000,    9.30000,    5.40000,    0.80000,  378.40000,   11.00000,    2.30000,    0.10000,    0.10000
1381371360.00000, 3422.90000,    1.90000,    9.30000,    5.40000,    1.00000,  377.90000,   11.10000,    2.30000,    0.10000,    0.10000
1381371361.00000, 3412.30000,    1.80000,    9.30000,    5.40000,    1.00000,  377.60000,   11.00000,    2.30000,    0.10000,    0.10000
1381371362.00000, 3420.00000,    1.90000,    9.40000,    5.50000,    1.00000,  378.60000,   11.00000,    2.40000,    0.10000,    0.10000
1381371363.00000, 3416.10000,    1.80000,    9.40000,    5.40000,    0.90000,  377.80000,   11.10000,    2.40000,    0.20000,    0.10000
1381371364.00000, 3420.60000,    1.90000,    9.20000,    5.40000,    1.10000,  378.40000,   10.90000,    2.30000,    0.20000,    0.10000
1381371365.00000, 3423.10000,    1.90000,    9.30000,    5.40000,    0.80000,  378.70000,   11.10000,    2.30000,    0.10000,    0.10000
1381371366.00000, 3419.80000,    1.90000,    9.10000,    5.50000,    0.90000,  379.00000,   11.10000,    2.30000,    0.10000,    0.10000
1381371367.00000, 4440.10000,    0.30000,   12.60000,    4.80000,    0.40000,  375.60000,   10.70000,    2.00000,    0.10000,    0.10000
1381371368.00000, 4268.90000,    0.50000,   18.20000,    5.00000,    0.50000,  377.30000,   10.80000,    2.10000,    0.10000,    0.10000
1381371369.00000, 4273.80000,    0.50000,   18.10000,    4.90000,    0.50000,  377.50000,   10.90000,    2.10000,    0.10000,    0.10000
1381371370.00000, 4276.10000,    0.40000,   18.10000,    5.10000,    0.40000,  377.70000,   11.00000,    2.10000,    0.20000,    0.10000
1381371371.00000, 4275.60000,    0.40000,   18.30000,    5.00000,    0.50000,  378.00000,   11.20000,    2.10000,    0.10000,    0.10000
1381371372.00000, 4269.10000,    0.40000,   18.10000,    4.80000,    0.40000,  377.10000,   10.90000,    2.10000,    0.10000,    0.10000
1381371373.00000, 4264.90000,    0.50000,   18.20000,    5.00000,    0.40000,  377.10000,   10.80000,    2.10000,    0.10000,    0.10000
1381371374.00000, 4273.60000,    0.40000,   18.10000,    5.00000,    0.40000,  377.00000,   10.80000,    2.00000,    0.10000,    0.10000
1381371375.00000, 4264.30000,    0.60000,   18.10000,    4.90000,    0.40000,  376.90000,   10.80000,    2.10000,    0.10000,    0.10000
1381371376.00000, 4259.00000,    0.60000,   13.40000,    4.90000,    0.50000,  377.30000,   10.90000,    2.10000,    0.10000,    0.10000
1381371377.00000, 4251.50000,    0.50000,   13.30000,    5.00000,    0.50000,  376.60000,   10.80000,    2.00000,    0.20000,    0.10000
1381371378.00000, 4256.90000,    0.50000,   13.30000,    4.90000,    0.50000,  376.40000,   10.80000,    2.10000,    0.10000,    0.10000
1381371379.00000, 4250.80000,    0.40000,   13.10000,    5.00000,    0.40000,  376.80000,   10.90000,    2.00000,    0.10000,    0.10000
1381371380.00000, 4253.60000,    0.50000,   13.30000,    5.00000,    0.40000,  376.70000,   10.80000,    2.00000,    0.10000,    0.10000
1381371381.00000, 4248.80000,    0.50000,   13.40000,    4.80000,    0.70000,  376.10000,   10.70000,    2.20000,    0.20000,    0.10000
1381371382.00000, 4255.70000,    0.40000,   13.20000,    5.00000,    0.50000,  377.10000,   11.40000,    1.90000,    0.20000,    0.10000
1381371383.00000, 4257.10000,    0.60000,   13.40000,    5.00000,    0.50000,  377.30000,   11.10000,    2.10000,    0.10000,    0.10000
1381371384.00000, 4252.80000,    0.60000,   13.10000,    4.90000,    0.50000,  377.00000,   10.80000,    2.00000,    0.10000,    0.10000
1381371385.00000, 4251.30000,    0.50000,   13.30000,    4.90000,    0.50000,  377.10000,   10.90000,    2.00000,    0.20000,    0.10000
1381371386.00000, 4260.80000,    0.70000,   18.00000,    5.00000,    0.50000,  377.20000,   10.80000,    2.00000,    0.10000,    0.10000
1381371387.00000, 4265.50000,    0.30000,   20.70000,    4.90000,    0.60000,  376.60000,   11.00000,    2.00000,    0.10000,    0.10000
1381371388.00000, 4321.70000,    0.60000,   72.60000,    5.00000,    0.40000,  376.60000,   10.70000,    1.90000,    0.20000,    0.10000
1381371389.00000, 4290.40000,    0.50000,   38.20000,    5.10000,    0.30000,  376.70000,   10.90000,    2.10000,    0.20000,    0.10000
1381371390.00000, 4301.40000,    0.40000,   32.50000,    5.00000,    0.50000,  375.80000,   10.80000,    1.90000,    0.20000,    0.10000
1381371391.00000, 4285.00000,    0.30000,   18.10000,    5.00000,    0.40000,  378.00000,   10.90000,    2.10000,    0.10000,    0.10000
1381371392.00000, 4273.60000,    0.30000,   18.30000,    4.90000,    0.50000,  377.50000,   11.10000,    2.10000,    0.10000,    0.10000
1381371393.00000, 4266.00000,    0.50000,   18.30000,    5.00000,    0.40000,  377.90000,   11.10000,    2.00000,    0.10000,    0.20000
1381371394.00000, 4266.20000,    0.40000,   18.10000,    5.00000,    0.50000,  376.40000,   10.80000,    2.00000,    0.20000,    0.10000
1381371395.00000, 4263.80000,    0.50000,   18.20000,    5.00000,    0.50000,  376.40000,   10.90000,    2.00000,    0.10000,    0.10000
1381371396.00000, 4257.10000,    0.50000,   13.40000,    5.00000,    0.50000,  377.10000,   10.80000,    2.00000,    0.20000,    0.10000
1381371397.00000, 4248.70000,    0.50000,   13.30000,    4.80000,    0.50000,  376.80000,   10.80000,    2.00000,    0.10000,    0.10000
1381371398.00000, 4269.50000,    0.40000,   30.00000,    5.00000,    0.50000,  376.10000,   11.10000,    2.00000,    0.10000,    0.10000
1381371399.00000, 4308.80000,    0.50000,   71.30000,    5.00000,    0.40000,  376.30000,   10.80000,    2.10000,    0.10000,    0.10000
1381371400.00000, 4281.00000,    0.50000,   46.30000,    4.90000,    0.40000,  375.70000,   10.90000,    1.90000,    0.20000,    0.10000
